pair_name,priority,category,example_id,audio_filename,question,options_text,answer_label,audio_prediction,noaudio_prediction,audio_parse_status,noaudio_parse_status,audio_raw_prediction,noaudio_raw_prediction,n_options,audio_is_correct,noaudio_is_correct
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,127182.mp3__1,127182.mp3,"What happens immediately after this event first appears: ""Repeated whirring noise of hooking up a caravan to a truck.""?","A. An engine runs steadily with a clear noise. | B. This is the last event, no immediate event after. | C. A metallic object is struck repeatedly with a stable and gentle truck engine sound in the background.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,131918.mp3__2,131918.mp3,"What happens immediately after this event first appears: ""A motor idling.""?","A. Air is leaking. | B. A jackhammer is being used continuously. | C. This is the last event, no immediate event after.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,135839.mp3__1,135839.mp3,"What happens immediately after this event first appears: ""A sawmill operating.""?","A. This is the last event, no immediate event after. | B. The sound of a mechanical instrument being pulled inside a vehicle. | C. An old motor powers a working vehicle.",B,B,B,exact-label,exact-label,B,B,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,135861.mp3__1,135861.mp3,"What happens immediately after this event first appears: ""Soft, rhythmic clicking sounds in the distance.""?","A. A man is speaking in French in the distance. | B. Several people speaking French in the distance. | C. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,140601.mp3__2,140601.mp3,"What happens immediately after this event first appears: ""People are having a muffled conversation in the background.""?","A. Jet engines humming loudly. | B. Suitcase wheels rolling repeatedly. | C. This is the last event, no immediate event after.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,140861.mp3__0,140861.mp3,"What happens immediately after this event first appears: ""An echoing water droplet hitting a surface.""?","A. This is the last event, no immediate event after. | B. An echoing water droplet hits the surface. | C. Continuous electronic echoing of water droplets hitting a surface.",B,B,B,exact-label,exact-label,B,B,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,141273.mp3__0,141273.mp3,"What happens immediately after this event first appears: ""A horn honks loudly once.""?","A. This is the last event, no immediate event after. | B. An electric train is leaving the station. | C. Crickets chirping quietly in the background.",B,B,B,exact-label,exact-label,B,B,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,143225.mp3__1,143225.mp3,"What happens immediately after this event first appears: ""A person coughing indoors.""?","A. This is the last event, no immediate event after. | B. Someone clearing their throat indoors. | C. A baby is trying to talk.",B,B,B,exact-label,exact-label,B,B,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,145550.mp3__1,145550.mp3,"What happens immediately after this event first appears: ""A muffled sound of birds in the distance.""?","A. This is the last event, no immediate event after. | B. A large group of vehicles creates loud traffic noise outdoors. | C. A vehicle passes by loudly and very close.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,146701.mp3__1,146701.mp3,"What happens immediately after this event first appears: ""Birds chirping softly with clear calls in the background.""?","A. Birds chirp with light, high-pitched calls in the background. | B. Soft, steady footsteps on a natural surface. | C. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,154835.mp3__2,154835.mp3,"What happens immediately after this event first appears: ""A sharp knock on wood.""?","A. Continuous city noise. | B. A bird sings. | C. This is the last event, no immediate event after.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,158523.mp3__0,158523.mp3,"What happens immediately after this event first appears: ""Repeated clear, pitched metallic sounds.""?","A. Repeated clear metallic tones. | B. Muffled metallic sounds repeat. | C. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,159347.mp3__0,159347.mp3,"What happens immediately after this event first appears: ""A vacuum cleaner is switched on.""?","A. A vacuum cleaner turns off and becomes silent. | B. This is the last event, no immediate event after. | C. A vacuum cleaner is sucking.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,159347.mp3__2,159347.mp3,"What happens immediately after this event first appears: ""A vacuum cleaner turns off and becomes silent.""?","A. This is the last event, no immediate event after. | B. A vacuum cleaner is sucking. | C. A vacuum cleaner is switched on.",A,A,A,exact-label,exact-label,A,A,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,160157.mp3__1,160157.mp3,"What happens immediately after this event first appears: ""Thunder rumbles loudly in a muffled manner.""?","A. This is the last event, no immediate event after. | B. A car passes loudly, then fades away. | C. Crickets chirping quietly in a periodic pattern outside.",B,B,B,exact-label,exact-label,B,B,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,163050.mp3__1,163050.mp3,"What happens immediately after this event first appears: ""A cabin crew member makes a landing announcement on an airplane.""?","A. The wind echoes inside an airplane. | B. This is the last event, no immediate event after. | C. A cabin crew member making an announcement about landing.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,164439.mp3__1,164439.mp3,"What happens immediately after this event first appears: ""Hands clapping unrhythmically in a studio.""?","A. Two men are talking clearly. | B. This is the last event, no immediate event after. | C. Two men are talking with overlapping noises.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,166017.mp3__1,166017.mp3,"What happens immediately after this event first appears: ""An employee is coughing in the office.""?","A. Rhythmic pulsing beep coming from a room. | B. Faint squeaks and rhythmic pulsing from the UPS mix with overlapping office chatter in the background. | C. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,166086.mp3__2,166086.mp3,"What happens immediately after this event first appears: ""The wind blows in a cyclical pattern.""?","A. A train is passing by loudly. | B. A train is honking loudly. | C. This is the last event, no immediate event after.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,166457.mp3__2,166457.mp3,"What happens immediately after this event first appears: ""The sound of a hand circular saw stopping.""?","A. A hand circular saw idles. | B. This is the last event, no immediate event after. | C. The sound of a handheld circular saw grinding actively.",B,B,B,exact-label,exact-label,B,B,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,169230.mp3__2,169230.mp3,"What happens immediately after this event first appears: ""Thunder rumbles strongly and close.""?","A. Thunder rumbles in the distance. | B. Light rain is pouring. | C. This is the last event, no immediate event after.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,170338.mp3__1,170338.mp3,"What happens immediately after this event first appears: ""A chainsaw is running.""?","A. A chainsaw sounds in the distance. | B. This is the last event, no immediate event after. | C. A chainsaw running close up.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,17144.mp3__2,17144.mp3,"What happens immediately after this event first appears: ""Wood creaks and groans as it bends in the wind.""?","A. Wind blowing across an open area. | B. Rustling trees and leaves swaying in the wind. | C. This is the last event, no immediate event after.",C,C,C,exact-label,exact-label,C,C,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,17208.mp3__1,17208.mp3,"What happens immediately after this event first appears: ""A train passes by a station without stopping.""?","A. Train moving away from a station. | B. A train is approaching a station. | C. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,3,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,101847.mp3__0,101847.mp3,"What happens immediately after this event first appears: ""Multiple people are speaking.""?","A. This is the last event, no immediate event after. | B. Two people are speaking in Spanish, one close to the microphone and the other in the background.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,101948.mp3__0,101948.mp3,"What happens immediately after this event first appears: ""Distant thunderclaps rumble low with brief pauses in between.""?","A. Thunder echoes faintly. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,104817.mp3__1,104817.mp3,"What happens immediately after this event first appears: ""Beats.""?","A. A drill is operating. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,106600.mp3__0,106600.mp3,"What happens immediately after this event first appears: ""A rhythmic beating sound likely caused by an object inside a washing machine or dryer.""?","A. This is the last event, no immediate event after. | B. A rhythmic beating sound from a washing machine or dryer caused by an object inside, increasing in speed and volume as the machine accelerates.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,106606.mp3__1,106606.mp3,"What happens immediately after this event first appears: ""In an almost silent room, a person shifts objects quietly in the distance.""?","A. A constant, rhythmic metallic knocking sound. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,109371.mp3__1,109371.mp3,"What happens immediately after this event first appears: ""Silent crackling in the background.""?","A. This is the last event, no immediate event after. | B. Heavy wind howling loudly.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,111174.mp3__0,111174.mp3,"What happens immediately after this event first appears: ""Bus engine sounds.""?","A. A bus starting its route. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,113339.mp3__1,113339.mp3,"What happens immediately after this event first appears: ""Air is being ejected sharply.""?","A. This is the last event, no immediate event after. | B. A public transportation bus is driving.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,117126.mp3__0,117126.mp3,"What happens immediately after this event first appears: ""An alarm is ringing loudly and repeatedly nearby.""?","A. An alarm is ringing repeatedly nearby. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,122091.mp3__0,122091.mp3,"What happens immediately after this event first appears: ""A strong, continuous rumble of thunder.""?","A. This is the last event, no immediate event after. | B. A faint rumble of thunder in the distance.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,122091.mp3__1,122091.mp3,"What happens immediately after this event first appears: ""A faint rumble of thunder in the distance.""?","A. A strong, continuous rumble of thunder. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,126437.mp3__0,126437.mp3,"What happens immediately after this event first appears: ""Little chickens chirp under distant thunder.""?","A. This is the last event, no immediate event after. | B. Loud, warning thunder sounds in the background.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,12651.mp3__1,12651.mp3,"What happens immediately after this event first appears: ""Church bell rings seven times in succession, each ring slowly fading before the next begins.""?","A. Background wind noises. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,127275.mp3__1,127275.mp3,"What happens immediately after this event first appears: ""The sound of vehicle engines turning off gradually fades.""?","A. A vehicle engine hums rhythmically in a steady pattern. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,127802.mp3__0,127802.mp3,"What happens immediately after this event first appears: ""Unceasing crashing waves echo continuously in the background.""?","A. This is the last event, no immediate event after. | B. Waves crash rhythmically against the shoreline, varying in intensity, accompanied by muffled voices of people talking nearby.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,128024.mp3__1,128024.mp3,"What happens immediately after this event first appears: ""A dog breathes faintly.""?","A. A dog howls deeply. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,129317.mp3__0,129317.mp3,"What happens immediately after this event first appears: ""Slow, rhythmic dripping of water from a leaking faucet, creating a damp and resonant ambiance.""?","A. This is the last event, no immediate event after. | B. Water drips slowly and rhythmically from a leaking faucet, creating a damp and resonant ambiance.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,132388.mp3__0,132388.mp3,"What happens immediately after this event first appears: ""A sewing machine buzzing.""?","A. A sewing machine buzzing continuously. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,134783.mp3__1,134783.mp3,"What happens immediately after this event first appears: ""Mechanical clacking sound accelerates, approaches, and then fades into the distance.""?","A. Knocking sounds from a jackhammer gradually increase and then slowly decrease with echo. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,137702.mp3__0,137702.mp3,"What happens immediately after this event first appears: ""A loud sneeze.""?","A. Human vocalizing. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,138162.mp3__0,138162.mp3,"What happens immediately after this event first appears: ""A Jacob's ladder starting up.""?","A. Three electric arcs occur in quick succession. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,140220.mp3__0,140220.mp3,"What happens immediately after this event first appears: ""A child chuckles and laughs in bursts.""?","A. A child is laughing happily. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,144891.mp3__0,144891.mp3,"What happens immediately after this event first appears: ""Thunderstorm with lightning strikes.""?","A. This is the last event, no immediate event after. | B. Thunder during a lightning storm.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,145121.mp3__1,145121.mp3,"What happens immediately after this event first appears: ""Person screaming with short pauses.""?","A. A person is singing loudly. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,148333.mp3__0,148333.mp3,"What happens immediately after this event first appears: ""Water droplets fall into a bucket, starting with two sharp, heavy drops followed by a regular, rhythmic pattern.""?","A. Water droplets become lighter and softer, gradually fading as the flow decreases or stops. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,148451.mp3__0,148451.mp3,"What happens immediately after this event first appears: ""A helicopter hovers overhead with a steady rotor sound in the distance.""?","A. This is the last event, no immediate event after. | B. A helicopter's rotor sound gradually fades away in the distance with slight reverb.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,14900.mp3__0,14900.mp3,"What happens immediately after this event first appears: ""A machine making a loud noise.""?","A. This is the last event, no immediate event after. | B. A machine is beeping repeatedly.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,156597.mp3__0,156597.mp3,"What happens immediately after this event first appears: ""A pug puppy snores in an irregular pattern with frequent gradual increases and decreases.""?","A. This is the last event, no immediate event after. | B. A pug puppy snores muffledly in an irregular pattern with gradual increases and decreases.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,158692.mp3__0,158692.mp3,"What happens immediately after this event first appears: ""Heavy rain drips steadily as a thunderstorm rages outside.""?","A. This is the last event, no immediate event after. | B. Heavy rain dripping steadily with a repeated soft sound.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,159738.mp3__0,159738.mp3,"What happens immediately after this event first appears: ""A police siren wails repeatedly in the distance.""?","A. This is the last event, no immediate event after. | B. A police siren wails loudly as it passes by.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,159743.mp3__0,159743.mp3,"What happens immediately after this event first appears: ""A high-pitched siren is sounding repeatedly.""?","A. This is the last event, no immediate event after. | B. Low-pitched siren sounds with long pauses.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,161879.mp3__0,161879.mp3,"What happens immediately after this event first appears: ""A heavy vehicle is running.""?","A. This is the last event, no immediate event after. | B. Noise of a vehicle heard from inside.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,162405.mp3__0,162405.mp3,"What happens immediately after this event first appears: ""A motor struggles to start, producing a low and irregular mechanical sound.""?","A. A chainsaw or drilling machine runs at high speed, producing a constant buzzing and metallic grinding sound in a harsh industrial setting. | B. This is the last event, no immediate event after.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,162405.mp3__1,162405.mp3,"What happens immediately after this event first appears: ""A chainsaw or drilling machine runs at high speed, producing a constant buzzing and metallic grinding sound in a harsh industrial setting.""?","A. A motor struggles to start, producing a low and irregular mechanical sound. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,162408.mp3__0,162408.mp3,"What happens immediately after this event first appears: ""A jet engine produces a loud, continuous roaring sound that gradually fades as it moves away.""?","A. This is the last event, no immediate event after. | B. A jet engine produces a long, steady whooshing sound.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,163202.mp3__1,163202.mp3,"What happens immediately after this event first appears: ""A hoover tone gradually decreases.""?","A. A hoover tone gradually increases in volume. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,163727.mp3__0,163727.mp3,"What happens immediately after this event first appears: ""Cows are mooing loudly outdoors.""?","A. This is the last event, no immediate event after. | B. A cricket repeats quietly while a cow exhales rarely.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,163727.mp3__1,163727.mp3,"What happens immediately after this event first appears: ""A cricket repeats quietly while a cow exhales rarely.""?","A. Cows are mooing loudly outdoors. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,164895.mp3__1,164895.mp3,"What happens immediately after this event first appears: ""A gust of wind creates a faint whooshing sound.""?","A. A continuous rippling sound of water flowing in a stream. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,166454.mp3__1,166454.mp3,"What happens immediately after this event first appears: ""An electric saw engine running without cutting.""?","A. This is the last event, no immediate event after. | B. An electric saw is cutting.",A,A,A,exact-label,exact-label,A,A,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,169139.mp3__0,169139.mp3,"What happens immediately after this event first appears: ""Objects are repeatedly smashed by another object in the distance indoors.""?","A. This is the last event, no immediate event after. | B. Footsteps stepping faintly on rubble indoors.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,169158.mp3__1,169158.mp3,"What happens immediately after this event first appears: ""Thunder gradually fades away.""?","A. Thunder rumbles. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,171455.mp3__1,171455.mp3,"What happens immediately after this event first appears: ""Water tap is being turned off.""?","A. A very high-pitched whistle from a broken water tap. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,171471.mp3__0,171471.mp3,"What happens immediately after this event first appears: ""Constant clicking sounds of clothing and metal parts hitting the laundry machine during a wash cycle.""?","A. This is the last event, no immediate event after. | B. Clothing moving with a slightly changing rhythm in a washing machine, with some metal parts hitting the machine.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,172688.mp3__1,172688.mp3,"What happens immediately after this event first appears: ""Music playing loudly, distorted and muffled.""?","A. A motor spins up quietly. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,0,both_correct,175130.mp3__1,175130.mp3,"What happens immediately after this event first appears: ""Alarm beeps.""?","A. A child is speaking in Spanish. | B. This is the last event, no immediate event after.",B,B,B,exact-label,exact-label,B,B,2,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,155296.mp3__10,155296.mp3,"What happens immediately after this event first appears: ""A woman is talking in the distance.""?","A. A woman is talking nearby. | B. A continuous quiet white noise from ventilation. | C. Paper rustling. | D. This is the last event, no immediate event after. | E. A woman is speaking in the distance. | F. Receipt machines whirring and printing. | G. Metallic clacking of coins. | H. People are talking in the distance. | I. A receipt machine is printing with a buzzing sound. | J. Metallic clinking of coins. | K. A car passes by. | L. A machine is buzzing. | M. Quiet distant thumping.",E,E,E,exact-label,regex-label,E,E. A woman is speaking in the distance.,13,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,176385.mp3__4,176385.mp3,"What happens immediately after this event first appears: ""A child screams.""?","A. A baby making sounds. | B. A child screams playfully outside. | C. People are talking outside on the street. | D. A child screams in a high-pitched voice. | E. A motorcycle passes on the street. | F. A vehicle honks in the background. | G. This is the last event, no immediate event after. | H. Traffic sounds. | I. A motorcycle passes by. | J. A car is passing on the street.",D,D,D,exact-label,regex-label,D,D. A child screams in a high-pitched voice.,10,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,147534.mp3__4,147534.mp3,"What happens immediately after this event first appears: ""A stretched, dull beep.""?","A. The sound of a digit being dialed on a phone. | B. A stretched-out, dull beep tone. | C. A dull sound with a rapidly wavering tone. | D. A high-pitched beep followed by the sound of dialing a digit on a phone. | E. A stretched beep followed by a dialing tone on a phone. | F. This is the last event, no immediate event after. | G. A lighter beep tone, possibly a radio signal. | H. A very dull, stretched-out tone.",B,B,B,exact-label,regex-label,B,"B. A stretched-out, dull beep tone.",8,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,114609.mp3__5,114609.mp3,"What happens immediately after this event first appears: ""Snoring loudly.""?","A. A person snores loudly once. | B. Someone is snoring. | C. Someone snores softly. | D. This is the last event, no immediate event after. | E. A person is snoring with rattling sounds and pauses. | F. A person snores with a high pitch. | G. One person snores intermittently.",B,B,B,exact-label,regex-label,B,B. Someone is snoring.,7,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,126884.mp3__5,126884.mp3,"What happens immediately after this event first appears: ""A porcelain cup hits another, making a sudden clinking sound.""?","A. This is the last event, no immediate event after. | B. A spoon clinks and scrapes while stirring a drink. | C. Setting down a cup on the table produces two muffled sounds. | D. A person breathes out softly. | E. A person exhales softly. | F. A porcelain cup softly clinks against another. | G. A spoon is set down in a cup, producing a metallic clinking sound.",F,F,F,exact-label,regex-label,F,F. A porcelain cup softly clinks against another.,7,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,172006.mp3__4,172006.mp3,"What happens immediately after this event first appears: ""A cat trills loudly followed by broken trills.""?","A. A cat trills in broken segments, increasing in volume as it approaches. | B. This is the last event, no immediate event after. | C. A cat chatters. | D. A cat trills in broken segments. | E. A cat is meowing. | F. A female cat chirps during mating. | G. A cat chatters with purring sounds in between.",D,D,D,exact-label,regex-label,D,D. A cat trills in broken segments.,7,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,172006.mp3__5,172006.mp3,"What happens immediately after this event first appears: ""A cat trills in broken segments.""?","A. A cat chatters with purring sounds in between. | B. This is the last event, no immediate event after. | C. A cat trills in broken segments, increasing in volume as it approaches. | D. A cat is meowing. | E. A cat trills loudly followed by broken trills. | F. A female cat chirps during mating. | G. A cat chatters.",C,C,C,exact-label,regex-label,C,"C. A cat trills in broken segments, increasing in volume as it approaches",7,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,115920.mp3__0,115920.mp3,"What happens immediately after this event first appears: ""People clapping.""?","A. Rhythmic clapping from several people. | B. This is the last event, no immediate event after. | C. Two men are speaking. | D. Unrhythmic clapping from several people. | E. A man speaks. | F. A woman is yelling.",A,A,A,exact-label,regex-label,A,A. Rhythmic clapping from several people.,6,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,130864.mp3__1,130864.mp3,"What happens immediately after this event first appears: ""A car rapidly accelerates and approaches.""?","A. A train gradually moving away on the tracks. | B. This is the last event, no immediate event after. | C. A train is approaching. | D. A car and a train gradually approach each other. | E. A car is speeding up and approaching. | F. A loud car crash is heard from a distance on the train track.",E,E,E,exact-label,regex-label,E,E. A car is speeding up and approaching.,6,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,165096.mp3__4,165096.mp3,"What happens immediately after this event first appears: ""People clapping slowly in the background.""?","A. A band practices with xylophones, bass drums, and snare drums. | B. This is the last event, no immediate event after. | C. A noisy band practices with drums, xylophones, clapping, and background voices. | D. Snare drums being played by a band practicing. | E. A short burst of clapping, likely from people reacting. | F. Drums and xylophones play in a loud, rhythmic pattern.",E,E,E,exact-label,regex-label,E,"E. A short burst of clapping, likely from people reacting.",6,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,17059.mp3__3,17059.mp3,"What happens immediately after this event first appears: ""Lightning crackles loudly nearby.""?","A. This is the last event, no immediate event after. | B. Distant thunder rumbling softly. | C. Rain falling during a storm. | D. Thunder rumbling in the distance. | E. Faint, muffled thunder in the distance. | F. Lightning crackles in the distance.",D,D,D,exact-label,regex-label,D,D. Thunder rumbling in the distance.,6,True,True
